movement_id,product_id,type,quantity,old_quantity,new_quantity,unit_price,note,created_at
MOV01107,PROD0061,SALE,1,43,42,20000,Xuất kho bán hàng ORD00393,2025-03-09
MOV01108,PROD0073,SALE,3,34,31,15000,Xuất kho bán hàng ORD00393,2025-03-09
MOV01109,PROD0100,SALE,1,35,34,9000,Xuất kho bán hàng ORD00394,2025-03-09
MOV01110,PROD0091,SALE,1,28,27,16000,Xuất kho bán hàng ORD00394,2025-03-09
MOV01111,PROD0032,SALE,2,38,36,35000,Xuất kho bán hàng ORD00394,2025-03-09
MOV01112,PROD0037,SALE,3,44,41,60000,Xuất kho bán hàng ORD00394,2025-03-09
MOV01113,PROD0058,SALE,2,48,46,28000,Xuất kho bán hàng ORD00395,2025-03-09
MOV01114,PROD0006,SALE,3,44,41,15000,Xuất kho bán hàng ORD00395,2025-03-09
MOV01115,PROD0089,SALE,2,58,56,8000,Xuất kho bán hàng ORD00396,2025-03-09
MOV01116,PROD0001,SALE,3,13,10,30000,Xuất kho bán hàng ORD00396,2025-03-09
MOV01117,PROD0051,SALE,1,59,58,8000,Xuất kho bán hàng ORD00396,2025-03-09
MOV01118,PROD0081,SALE,1,11,10,12000,Xuất kho bán hàng ORD00396,2025-03-09
MOV01119,PROD0060,SALE,3,26,23,10000,Xuất kho bán hàng ORD00397,2025-03-09
MOV01120,PROD0059,SALE,2,34,32,234000,Xuất kho bán hàng ORD00397,2025-03-09
MOV01121,PROD0093,SALE,1,30,29,24000,Xuất kho bán hàng ORD00397,2025-03-09
MOV01122,PROD0003,SALE,1,26,25,20000,Xuất kho bán hàng ORD00398,2025-03-10
MOV01123,PROD0021,SALE,3,34,31,45000,Xuất kho bán hàng ORD00398,2025-03-10
MOV01124,PROD0040,SALE,2,55,53,40000,Xuất kho bán hàng ORD00398,2025-03-10
MOV01125,PROD0074,SALE,2,31,29,18000,Xuất kho bán hàng ORD00399,2025-03-10
MOV01126,PROD0101,SALE,1,29,28,10000,Xuất kho bán hàng ORD00399,2025-03-10
MOV01127,PROD0049,SALE,2,43,41,20000,Xuất kho bán hàng ORD00400,2025-03-10
MOV01128,PROD0054,SALE,1,39,38,25000,Xuất kho bán hàng ORD00400,2025-03-10
MOV01129,PROD0022,SALE,1,42,41,45000,Xuất kho bán hàng ORD00400,2025-03-10
MOV01130,PROD0028,SALE,2,78,76,5000,Xuất kho bán hàng ORD00401,2025-03-10
MOV01131,PROD0046,SALE,3,54,51,173000,Xuất kho bán hàng ORD00401,2025-03-10
MOV01132,PROD0029,SALE,1,44,43,12000,Xuất kho bán hàng ORD00401,2025-03-10
MOV01133,PROD0010,SALE,3,26,23,18000,Xuất kho bán hàng ORD00401,2025-03-10
MOV01134,PROD0038,SALE,2,52,50,30000,Xuất kho bán hàng ORD00402,2025-03-10
MOV01135,PROD0065,SALE,2,15,13,10000,Xuất kho bán hàng ORD00403,2025-03-10
MOV01136,PROD0080,SALE,1,35,34,10000,Xuất kho bán hàng ORD00404,2025-03-11
MOV01137,PROD0037,SALE,1,41,40,60000,Xuất kho bán hàng ORD00404,2025-03-11
MOV01138,PROD0103,SALE,1,34,33,50000,Xuất kho bán hàng ORD00405,2025-03-11
MOV01139,PROD0020,SALE,1,43,42,12000,Xuất kho bán hàng ORD00405,2025-03-11
MOV01140,PROD0119,SALE,3,56,53,75000,Xuất kho bán hàng ORD00405,2025-03-11
MOV01141,PROD0067,SALE,1,38,37,30000,Xuất kho bán hàng ORD00405,2025-03-11
MOV01142,PROD0057,SALE,2,26,24,35000,Xuất kho bán hàng ORD00406,2025-03-11
MOV01143,PROD0018,SALE,3,42,39,125000,Xuất kho bán hàng ORD00407,2025-03-11
MOV01144,PROD0031,SALE,3,85,82,35000,Xuất kho bán hàng ORD00408,2025-03-12
MOV01145,PROD0042,SALE,1,40,39,9000,Xuất kho bán hàng ORD00408,2025-03-12
MOV01146,PROD0075,SALE,3,18,15,20000,Xuất kho bán hàng ORD00409,2025-03-12
MOV01147,PROD0117,SALE,2,33,31,100000,Xuất kho bán hàng ORD00409,2025-03-12
MOV01148,PROD0044,SALE,2,52,50,25000,Xuất kho bán hàng ORD00409,2025-03-12
MOV01149,PROD0054,SALE,2,38,36,25000,Xuất kho bán hàng ORD00409,2025-03-12
MOV01150,PROD0054,SALE,2,36,34,25000,Xuất kho bán hàng ORD00410,2025-03-12
MOV01151,PROD0105,SALE,1,43,42,12000,Xuất kho bán hàng ORD00410,2025-03-12
MOV01152,PROD0029,SALE,3,43,40,12000,Xuất kho bán hàng ORD00410,2025-03-12
MOV01153,PROD0073,SALE,2,31,29,15000,Xuất kho bán hàng ORD00411,2025-03-12
MOV01154,PROD0095,SALE,2,49,47,12000,Xuất kho bán hàng ORD00411,2025-03-12
MOV01155,PROD0052,SALE,2,44,42,12000,Xuất kho bán hàng ORD00411,2025-03-12
MOV01156,PROD0028,SALE,3,76,73,5000,Xuất kho bán hàng ORD00412,2025-03-12
MOV01157,PROD0110,SALE,2,27,25,20000,Xuất kho bán hàng ORD00412,2025-03-12
MOV01158,PROD0088,SALE,1,44,43,31000,Xuất kho bán hàng ORD00412,2025-03-12
MOV01159,PROD0047,SALE,3,55,52,22000,Xuất kho bán hàng ORD00412,2025-03-12
MOV01160,PROD0013,SALE,3,29,26,25000,Xuất kho bán hàng ORD00413,2025-03-12
MOV01161,PROD0073,SALE,1,29,28,15000,Xuất kho bán hàng ORD00414,2025-03-13
MOV01162,PROD0116,SALE,2,45,43,45000,Xuất kho bán hàng ORD00414,2025-03-13
MOV01163,PROD0090,SALE,2,33,31,12000,Xuất kho bán hàng ORD00414,2025-03-13
MOV01164,PROD0045,SALE,2,46,44,25000,Xuất kho bán hàng ORD00415,2025-03-13
MOV01165,PROD0043,SALE,3,51,48,18000,Xuất kho bán hàng ORD00415,2025-03-13
MOV01166,PROD0055,SALE,2,12,10,9000,Xuất kho bán hàng ORD00415,2025-03-13
MOV01167,PROD0060,SALE,3,23,20,10000,Xuất kho bán hàng ORD00416,2025-03-13
MOV01168,PROD0074,SALE,3,29,26,18000,Xuất kho bán hàng ORD00416,2025-03-13
MOV01169,PROD0122,SALE,3,53,50,60000,Xuất kho bán hàng ORD00416,2025-03-13
MOV01170,PROD0054,SALE,1,34,33,25000,Xuất kho bán hàng ORD00416,2025-03-13
MOV01171,PROD0018,SALE,3,39,36,125000,Xuất kho bán hàng ORD00417,2025-03-13
MOV01172,PROD0094,SALE,1,48,47,8000,Xuất kho bán hàng ORD00417,2025-03-13
MOV01173,PROD0121,SALE,1,55,54,35000,Xuất kho bán hàng ORD00417,2025-03-13
MOV01174,PROD0049,SALE,1,41,40,20000,Xuất kho bán hàng ORD00417,2025-03-13
MOV01175,PROD0032,SALE,1,36,35,35000,Xuất kho bán hàng ORD00418,2025-03-14
MOV01176,PROD0072,SALE,3,45,42,22000,Xuất kho bán hàng ORD00418,2025-03-14
MOV01177,PROD0081,SALE,1,10,9,12000,Xuất kho bán hàng ORD00418,2025-03-14
MOV01178,PROD0028,SALE,1,73,72,5000,Xuất kho bán hàng ORD00419,2025-03-14
MOV01179,PROD0097,SALE,1,21,20,10000,Xuất kho bán hàng ORD00419,2025-03-14
MOV01180,PROD0026,SALE,2,22,20,5000,Xuất kho bán hàng ORD00420,2025-03-14
MOV01181,PROD0049,SALE,2,40,38,20000,Xuất kho bán hàng ORD00420,2025-03-14
MOV01182,PROD0010,SALE,3,23,20,18000,Xuất kho bán hàng ORD00420,2025-03-14
MOV01183,PROD0081,SALE,3,9,6,12000,Xuất kho bán hàng ORD00421,2025-03-14
MOV01184,PROD0029,SALE,2,40,38,12000,Xuất kho bán hàng ORD00422,2025-03-14
MOV01185,PROD0014,SALE,3,31,28,60000,Xuất kho bán hàng ORD00422,2025-03-14
MOV01186,PROD0092,SALE,2,41,39,25000,Xuất kho bán hàng ORD00422,2025-03-14
MOV01187,PROD0044,SALE,1,50,49,25000,Xuất kho bán hàng ORD00422,2025-03-14
MOV01188,PROD0113,SALE,2,37,35,10000,Xuất kho bán hàng ORD00423,2025-03-14
MOV01189,PROD0044,SALE,3,49,46,25000,Xuất kho bán hàng ORD00423,2025-03-14
MOV01190,PROD0003,SALE,3,25,22,20000,Xuất kho bán hàng ORD00423,2025-03-14
MOV01191,PROD0115,SALE,2,22,20,40000,Xuất kho bán hàng ORD00423,2025-03-14
MOV01192,PROD0098,SALE,2,45,43,15000,Xuất kho bán hàng ORD00424,2025-03-15
MOV01193,PROD0086,SALE,2,38,36,22000,Xuất kho bán hàng ORD00424,2025-03-15
MOV01194,PROD0093,SALE,1,29,28,24000,Xuất kho bán hàng ORD00424,2025-03-15
MOV01195,PROD0041,SALE,3,53,50,20000,Xuất kho bán hàng ORD00424,2025-03-15
MOV01196,PROD0022,SALE,3,41,38,45000,Xuất kho bán hàng ORD00425,2025-03-15
MOV01197,PROD0112,SALE,2,51,49,12000,Xuất kho bán hàng ORD00426,2025-03-15
MOV01198,PROD0048,SALE,1,33,32,50000,Xuất kho bán hàng ORD00426,2025-03-15
MOV01199,PROD0086,SALE,1,36,35,22000,Xuất kho bán hàng ORD00426,2025-03-15
MOV01200,PROD0028,SALE,2,72,70,5000,Xuất kho bán hàng ORD00427,2025-03-15
MOV01201,PROD0069,SALE,1,65,64,15000,Xuất kho bán hàng ORD00427,2025-03-15
MOV01202,PROD0046,SALE,3,51,48,173000,Xuất kho bán hàng ORD00427,2025-03-15
MOV01203,PROD0048,SALE,3,32,29,50000,Xuất kho bán hàng ORD00427,2025-03-15
MOV01204,PROD0009,SALE,3,44,41,12000,Xuất kho bán hàng ORD00428,2025-03-16
MOV01205,PROD0097,SALE,1,20,19,10000,Xuất kho bán hàng ORD00428,2025-03-16
MOV01206,PROD0092,SALE,2,39,37,25000,Xuất kho bán hàng ORD00428,2025-03-16
MOV01207,PROD0038,SALE,3,50,47,30000,Xuất kho bán hàng ORD00428,2025-03-16
MOV01208,PROD0093,SALE,1,28,27,24000,Xuất kho bán hàng ORD00429,2025-03-16
MOV01209,PROD0110,SALE,1,25,24,20000,Xuất kho bán hàng ORD00430,2025-03-16
MOV01210,PROD0056,SALE,3,31,28,15000,Xuất kho bán hàng ORD00430,2025-03-16
MOV01211,PROD0100,SALE,2,34,32,9000,Xuất kho bán hàng ORD00430,2025-03-16
MOV01212,PROD0112,SALE,1,49,48,12000,Xuất kho bán hàng ORD00431,2025-03-16
MOV01213,PROD0038,SALE,2,47,45,30000,Xuất kho bán hàng ORD00431,2025-03-16
MOV01214,PROD0021,SALE,2,31,29,45000,Xuất kho bán hàng ORD00432,2025-03-16
MOV01215,PROD0079,SALE,3,24,21,30000,Xuất kho bán hàng ORD00432,2025-03-16
MOV01216,PROD0098,SALE,2,43,41,15000,Xuất kho bán hàng ORD00433,2025-03-17
MOV01217,PROD0022,SALE,2,38,36,45000,Xuất kho bán hàng ORD00433,2025-03-17
MOV01218,PROD0076,SALE,1,43,42,30000,Xuất kho bán hàng ORD00433,2025-03-17
MOV01219,PROD0045,SALE,2,44,42,25000,Xuất kho bán hàng ORD00433,2025-03-17
MOV01220,PROD0073,SALE,2,28,26,15000,Xuất kho bán hàng ORD00434,2025-03-17
MOV01221,PROD0024,SALE,3,34,31,12000,Xuất kho bán hàng ORD00434,2025-03-17
MOV01222,PROD0081,SALE,1,6,5,12000,Xuất kho bán hàng ORD00434,2025-03-17
MOV01223,PROD0045,SALE,2,42,40,25000,Xuất kho bán hàng ORD00434,2025-03-17
MOV01224,PROD0011,SALE,3,30,27,100000,Xuất kho bán hàng ORD00435,2025-03-17
MOV01225,PROD0015,SALE,2,32,30,40000,Xuất kho bán hàng ORD00435,2025-03-17
MOV01226,PROD0013,SALE,3,26,23,25000,Xuất kho bán hàng ORD00435,2025-03-17
MOV01227,PROD0020,SALE,2,42,40,12000,Xuất kho bán hàng ORD00436,2025-03-17
MOV01228,PROD0117,SALE,2,31,29,100000,Xuất kho bán hàng ORD00436,2025-03-17
MOV01229,PROD0038,SALE,3,45,42,30000,Xuất kho bán hàng ORD00437,2025-03-18
MOV01230,PROD0122,SALE,2,50,48,60000,Xuất kho bán hàng ORD00437,2025-03-18
MOV01231,PROD0106,SALE,2,62,60,25000,Xuất kho bán hàng ORD00438,2025-03-18
MOV01232,PROD0010,SALE,1,20,19,18000,Xuất kho bán hàng ORD00438,2025-03-18
MOV01233,PROD0106,SALE,2,60,58,25000,Xuất kho bán hàng ORD00439,2025-03-18
MOV01234,PROD0034,SALE,3,64,61,20000,Xuất kho bán hàng ORD00439,2025-03-18
MOV01235,PROD0088,SALE,2,43,41,31000,Xuất kho bán hàng ORD00439,2025-03-18
MOV01236,PROD0067,SALE,3,37,34,30000,Xuất kho bán hàng ORD00440,2025-03-18
MOV01237,PROD0026,SALE,2,20,18,5000,Xuất kho bán hàng ORD00440,2025-03-18
MOV01238,PROD0118,SALE,2,61,59,38000,Xuất kho bán hàng ORD00441,2025-03-18
MOV01239,PROD0101,SALE,1,28,27,10000,Xuất kho bán hàng ORD00442,2025-03-18
MOV01240,PROD0067,SALE,3,34,31,30000,Xuất kho bán hàng ORD00443,2025-03-19
MOV01241,PROD0079,SALE,3,21,18,30000,Xuất kho bán hàng ORD00443,2025-03-19
MOV01242,PROD0117,SALE,2,29,27,100000,Xuất kho bán hàng ORD00443,2025-03-19
MOV01243,PROD0057,SALE,3,24,21,35000,Xuất kho bán hàng ORD00444,2025-03-19
MOV01244,PROD0081,SALE,1,5,4,12000,Xuất kho bán hàng ORD00444,2025-03-19
MOV01245,PROD0059,SALE,3,32,29,234000,Xuất kho bán hàng ORD00445,2025-03-19
MOV01246,PROD0008,SALE,3,76,73,28000,Xuất kho bán hàng ORD00446,2025-03-19
MOV01247,PROD0080,SALE,3,34,31,10000,Xuất kho bán hàng ORD00447,2025-03-19
MOV01248,PROD0094,SALE,2,47,45,8000,Xuất kho bán hàng ORD00447,2025-03-19
MOV01249,PROD0086,SALE,2,35,33,22000,Xuất kho bán hàng ORD00447,2025-03-19
MOV01250,PROD0093,SALE,1,27,26,24000,Xuất kho bán hàng ORD00448,2025-03-20
MOV01251,PROD0111,SALE,1,50,49,32000,Xuất kho bán hàng ORD00448,2025-03-20
MOV01252,PROD0103,SALE,1,33,32,50000,Xuất kho bán hàng ORD00448,2025-03-20
MOV01253,PROD0002,SALE,2,53,51,25000,Xuất kho bán hàng ORD00448,2025-03-20
MOV01254,PROD0001,SALE,2,10,8,30000,Xuất kho bán hàng ORD00449,2025-03-20
MOV01255,PROD0038,SALE,3,42,39,30000,Xuất kho bán hàng ORD00449,2025-03-20
MOV01256,PROD0100,SALE,1,32,31,9000,Xuất kho bán hàng ORD00449,2025-03-20
MOV01257,PROD0109,SALE,1,43,42,9000,Xuất kho bán hàng ORD00450,2025-03-20
MOV01258,PROD0058,SALE,3,46,43,28000,Xuất kho bán hàng ORD00451,2025-03-20
MOV01259,PROD0109,SALE,1,42,41,9000,Xuất kho bán hàng ORD00451,2025-03-20
MOV01260,PROD0008,SALE,3,73,70,28000,Xuất kho bán hàng ORD00452,2025-03-20
MOV01261,PROD0003,SALE,1,22,21,20000,Xuất kho bán hàng ORD00452,2025-03-20
MOV01262,PROD0056,SALE,1,28,27,15000,Xuất kho bán hàng ORD00452,2025-03-20
MOV01263,PROD0064,SALE,3,63,60,10000,Xuất kho bán hàng ORD00452,2025-03-20
MOV01264,PROD0081,SALE,1,4,3,12000,Xuất kho bán hàng ORD00453,2025-03-20
MOV01265,PROD0114,SALE,1,73,72,50000,Xuất kho bán hàng ORD00453,2025-03-20
MOV01266,PROD0027,SALE,2,24,22,12000,Xuất kho bán hàng ORD00454,2025-03-20
MOV01267,PROD0113,SALE,1,35,34,10000,Xuất kho bán hàng ORD00454,2025-03-20
MOV01268,PROD0059,SALE,2,29,27,234000,Xuất kho bán hàng ORD00454,2025-03-20
MOV01269,PROD0063,SALE,1,55,54,12000,Xuất kho bán hàng ORD00455,2025-03-21
MOV01270,PROD0103,SALE,1,32,31,50000,Xuất kho bán hàng ORD00455,2025-03-21
MOV01271,PROD0105,SALE,2,42,40,12000,Xuất kho bán hàng ORD00456,2025-03-21
MOV01272,PROD0107,SALE,2,27,25,12000,Xuất kho bán hàng ORD00456,2025-03-21
MOV01273,PROD0122,SALE,2,48,46,60000,Xuất kho bán hàng ORD00456,2025-03-21
MOV01274,PROD0123,SALE,2,55,53,90000,Xuất kho bán hàng ORD00457,2025-03-21
MOV01275,PROD0029,SALE,2,38,36,12000,Xuất kho bán hàng ORD00457,2025-03-21
MOV01276,PROD0080,SALE,3,31,28,10000,Xuất kho bán hàng ORD00457,2025-03-21
MOV01277,PROD0094,SALE,1,45,44,8000,Xuất kho bán hàng ORD00458,2025-03-21
MOV01278,PROD0121,SALE,1,54,53,35000,Xuất kho bán hàng ORD00458,2025-03-21
MOV01279,PROD0023,SALE,2,42,40,25000,Xuất kho bán hàng ORD00459,2025-03-21
MOV01280,PROD0052,SALE,1,42,41,12000,Xuất kho bán hàng ORD00459,2025-03-21
MOV01281,PROD0084,SALE,2,45,43,9000,Xuất kho bán hàng ORD00459,2025-03-21
MOV01282,PROD0076,SALE,1,42,41,30000,Xuất kho bán hàng ORD00460,2025-03-21
MOV01283,PROD0051,SALE,1,58,57,8000,Xuất kho bán hàng ORD00460,2025-03-21
MOV01284,PROD0072,SALE,2,42,40,22000,Xuất kho bán hàng ORD00461,2025-03-21
MOV01285,PROD0120,SALE,1,28,27,30000,Xuất kho bán hàng ORD00461,2025-03-21
MOV01286,PROD0051,SALE,3,57,54,8000,Xuất kho bán hàng ORD00461,2025-03-21
MOV01287,PROD0063,SALE,1,54,53,12000,Xuất kho bán hàng ORD00462,2025-03-22
MOV01288,PROD0057,SALE,2,21,19,35000,Xuất kho bán hàng ORD00462,2025-03-22
MOV01289,PROD0046,SALE,3,48,45,173000,Xuất kho bán hàng ORD00462,2025-03-22
MOV01290,PROD0003,SALE,2,21,19,20000,Xuất kho bán hàng ORD00463,2025-03-22
MOV01291,PROD0089,SALE,1,56,55,8000,Xuất kho bán hàng ORD00463,2025-03-22
MOV01292,PROD0112,SALE,2,48,46,12000,Xuất kho bán hàng ORD00463,2025-03-22
MOV01293,PROD0042,SALE,2,39,37,9000,Xuất kho bán hàng ORD00464,2025-03-22
MOV01294,PROD0108,SALE,2,33,31,30000,Xuất kho bán hàng ORD00464,2025-03-22
MOV01295,PROD0112,SALE,2,46,44,12000,Xuất kho bán hàng ORD00464,2025-03-22
MOV01296,PROD0122,SALE,2,46,44,60000,Xuất kho bán hàng ORD00465,2025-03-22
MOV01297,PROD0005,SALE,1,17,16,25000,Xuất kho bán hàng ORD00465,2025-03-22
MOV01298,PROD0049,SALE,2,38,36,20000,Xuất kho bán hàng ORD00466,2025-03-22
MOV01299,PROD0021,SALE,2,29,27,45000,Xuất kho bán hàng ORD00466,2025-03-22
MOV01300,PROD0009,SALE,2,41,39,12000,Xuất kho bán hàng ORD00466,2025-03-22
MOV01301,PROD0065,SALE,3,13,10,10000,Xuất kho bán hàng ORD00466,2025-03-22
MOV01302,PROD0001,SALE,1,8,7,30000,Xuất kho bán hàng ORD00467,2025-03-22
MOV01303,PROD0036,SALE,2,30,28,35000,Xuất kho bán hàng ORD00467,2025-03-22
MOV01304,PROD0011,SALE,1,27,26,100000,Xuất kho bán hàng ORD00467,2025-03-22
MOV01305,PROD0004,SALE,1,44,43,17000,Xuất kho bán hàng ORD00467,2025-03-22
MOV01306,PROD0104,SALE,1,13,12,50000,Xuất kho bán hàng ORD00468,2025-03-23
MOV01307,PROD0040,SALE,1,53,52,40000,Xuất kho bán hàng ORD00468,2025-03-23
MOV01308,PROD0115,SALE,2,20,18,40000,Xuất kho bán hàng ORD00469,2025-03-23
MOV01309,PROD0093,SALE,2,26,24,24000,Xuất kho bán hàng ORD00470,2025-03-23
MOV01310,PROD0120,SALE,3,27,24,30000,Xuất kho bán hàng ORD00470,2025-03-23
MOV01311,PROD0076,SALE,1,41,40,30000,Xuất kho bán hàng ORD00471,2025-03-23
MOV01312,PROD0020,SALE,1,40,39,12000,Xuất kho bán hàng ORD00472,2025-03-23
MOV01313,PROD0018,SALE,1,36,35,125000,Xuất kho bán hàng ORD00472,2025-03-23
MOV01314,PROD0102,SALE,2,56,54,14000,Xuất kho bán hàng ORD00472,2025-03-23
MOV01315,PROD0023,SALE,1,40,39,25000,Xuất kho bán hàng ORD00473,2025-03-23
MOV01316,PROD0093,SALE,2,24,22,24000,Xuất kho bán hàng ORD00473,2025-03-23
MOV01317,PROD0078,SALE,2,41,39,12000,Xuất kho bán hàng ORD00473,2025-03-23
MOV01318,PROD0080,SALE,1,28,27,10000,Xuất kho bán hàng ORD00474,2025-03-23
MOV01319,PROD0119,SALE,1,53,52,75000,Xuất kho bán hàng ORD00474,2025-03-23
MOV01320,PROD0114,SALE,1,72,71,50000,Xuất kho bán hàng ORD00474,2025-03-23
MOV01321,PROD0026,SALE,1,18,17,5000,Xuất kho bán hàng ORD00475,2025-03-24
MOV01322,PROD0067,SALE,3,31,28,30000,Xuất kho bán hàng ORD00475,2025-03-24
MOV01323,PROD0001,SALE,2,7,5,30000,Xuất kho bán hàng ORD00476,2025-03-24
MOV01324,PROD0053,SALE,3,19,16,40000,Xuất kho bán hàng ORD00476,2025-03-24
MOV01325,PROD0036,SALE,1,28,27,35000,Xuất kho bán hàng ORD00476,2025-03-24
MOV01326,PROD0057,SALE,2,19,17,35000,Xuất kho bán hàng ORD00477,2025-03-24
MOV01327,PROD0057,SALE,1,17,16,35000,Xuất kho bán hàng ORD00478,2025-03-24
MOV01328,PROD0004,SALE,2,43,41,17000,Xuất kho bán hàng ORD00478,2025-03-24
MOV01329,PROD0073,SALE,2,26,24,15000,Xuất kho bán hàng ORD00479,2025-03-24
MOV01330,PROD0081,SALE,3,3,0,12000,Xuất kho bán hàng ORD00479,2025-03-24
MOV01331,PROD0003,SALE,2,19,17,20000,Xuất kho bán hàng ORD00479,2025-03-24
MOV01332,PROD0028,SALE,3,70,67,5000,Xuất kho bán hàng ORD00480,2025-03-24
MOV01333,PROD0102,SALE,1,54,53,14000,Xuất kho bán hàng ORD00481,2025-03-24
MOV01334,PROD0103,SALE,1,31,30,50000,Xuất kho bán hàng ORD00481,2025-03-24
MOV01335,PROD0043,SALE,1,48,47,18000,Xuất kho bán hàng ORD00481,2025-03-24
MOV01336,PROD0080,SALE,1,27,26,10000,Xuất kho bán hàng ORD00482,2025-03-24
MOV01337,PROD0100,SALE,2,31,29,9000,Xuất kho bán hàng ORD00482,2025-03-24
MOV01338,PROD0116,SALE,2,43,41,45000,Xuất kho bán hàng ORD00482,2025-03-24
MOV01339,PROD0030,SALE,2,35,33,10000,Xuất kho bán hàng ORD00482,2025-03-24
MOV01340,PROD0017,SALE,1,47,46,50000,Xuất kho bán hàng ORD00483,2025-03-25
MOV01341,PROD0047,SALE,1,52,51,22000,Xuất kho bán hàng ORD00483,2025-03-25
MOV01342,PROD0005,SALE,3,16,13,25000,Xuất kho bán hàng ORD00483,2025-03-25
MOV01343,PROD0050,SALE,1,58,57,5000,Xuất kho bán hàng ORD00484,2025-03-25
MOV01344,PROD0011,SALE,1,26,25,100000,Xuất kho bán hàng ORD00485,2025-03-25
MOV01345,PROD0115,SALE,3,18,15,40000,Xuất kho bán hàng ORD00485,2025-03-25
MOV01346,PROD0012,SALE,1,38,37,75000,Xuất kho bán hàng ORD00486,2025-03-25
MOV01347,PROD0052,SALE,3,41,38,12000,Xuất kho bán hàng ORD00486,2025-03-25
MOV01348,PROD0061,SALE,3,42,39,20000,Xuất kho bán hàng ORD00486,2025-03-25
MOV01349,PROD0121,SALE,1,53,52,35000,Xuất kho bán hàng ORD00486,2025-03-25
MOV01350,PROD0012,SALE,3,37,34,75000,Xuất kho bán hàng ORD00487,2025-03-26
MOV01351,PROD0025,SALE,2,15,13,5000,Xuất kho bán hàng ORD00487,2025-03-26
MOV01352,PROD0010,SALE,2,19,17,18000,Xuất kho bán hàng ORD00487,2025-03-26
MOV01353,PROD0109,SALE,1,41,40,9000,Xuất kho bán hàng ORD00487,2025-03-26
MOV01354,PROD0067,SALE,1,28,27,30000,Xuất kho bán hàng ORD00488,2025-03-26
MOV01355,PROD0079,SALE,2,18,16,30000,Xuất kho bán hàng ORD00489,2025-03-26
MOV01356,PROD0081,IMPORT,60,0,60,9000,Nhập bổ sung tự động khi tồn thấp,2025-03-26
MOV01357,PROD0081,SALE,2,60,58,12000,Xuất kho bán hàng ORD00489,2025-03-26
MOV01358,PROD0108,SALE,2,31,29,30000,Xuất kho bán hàng ORD00489,2025-03-26
MOV01359,PROD0099,SALE,2,37,35,22000,Xuất kho bán hàng ORD00490,2025-03-26
MOV01360,PROD0025,SALE,1,13,12,5000,Xuất kho bán hàng ORD00490,2025-03-26
MOV01361,PROD0070,SALE,1,20,19,22000,Xuất kho bán hàng ORD00490,2025-03-26
MOV01362,PROD0058,SALE,3,43,40,28000,Xuất kho bán hàng ORD00490,2025-03-26
MOV01363,PROD0103,SALE,1,30,29,50000,Xuất kho bán hàng ORD00491,2025-03-27
MOV01364,PROD0085,SALE,1,71,70,48000,Xuất kho bán hàng ORD00492,2025-03-27
MOV01365,PROD0010,SALE,3,17,14,18000,Xuất kho bán hàng ORD00492,2025-03-27
MOV01366,PROD0087,SALE,2,34,32,22000,Xuất kho bán hàng ORD00492,2025-03-27
MOV01367,PROD0096,SALE,1,60,59,8000,Xuất kho bán hàng ORD00492,2025-03-27
MOV01368,PROD0115,SALE,2,15,13,40000,Xuất kho bán hàng ORD00493,2025-03-27
MOV01369,PROD0013,SALE,1,23,22,25000,Xuất kho bán hàng ORD00493,2025-03-27
MOV01370,PROD0065,SALE,1,10,9,10000,Xuất kho bán hàng ORD00493,2025-03-27
MOV01371,PROD0118,SALE,1,59,58,38000,Xuất kho bán hàng ORD00493,2025-03-27
MOV01372,PROD0093,SALE,2,22,20,24000,Xuất kho bán hàng ORD00494,2025-03-27
MOV01373,PROD0013,SALE,1,22,21,25000,Xuất kho bán hàng ORD00495,2025-03-27
MOV01374,PROD0061,SALE,3,39,36,20000,Xuất kho bán hàng ORD00496,2025-03-27
MOV01375,PROD0093,SALE,1,20,19,24000,Xuất kho bán hàng ORD00496,2025-03-27
MOV01376,PROD0050,SALE,3,57,54,5000,Xuất kho bán hàng ORD00497,2025-03-27
MOV01377,PROD0042,SALE,1,37,36,9000,Xuất kho bán hàng ORD00498,2025-03-27
MOV01378,PROD0025,SALE,2,12,10,5000,Xuất kho bán hàng ORD00498,2025-03-27
MOV01379,PROD0026,SALE,1,17,16,5000,Xuất kho bán hàng ORD00499,2025-03-28
MOV01380,PROD0006,SALE,2,41,39,15000,Xuất kho bán hàng ORD00499,2025-03-28
MOV01381,PROD0086,SALE,1,33,32,22000,Xuất kho bán hàng ORD00499,2025-03-28
MOV01382,PROD0047,SALE,3,51,48,22000,Xuất kho bán hàng ORD00500,2025-03-28
MOV01383,PROD0071,SALE,2,22,20,20000,Xuất kho bán hàng ORD00501,2025-03-28
MOV01384,PROD0054,SALE,1,33,32,25000,Xuất kho bán hàng ORD00501,2025-03-28
MOV01385,PROD0112,SALE,1,44,43,12000,Xuất kho bán hàng ORD00501,2025-03-28
MOV01386,PROD0028,SALE,2,67,65,5000,Xuất kho bán hàng ORD00502,2025-03-28
MOV01387,PROD0092,SALE,1,37,36,25000,Xuất kho bán hàng ORD00503,2025-03-28
MOV01388,PROD0112,SALE,1,43,42,12000,Xuất kho bán hàng ORD00503,2025-03-28
MOV01389,PROD0090,SALE,1,31,30,12000,Xuất kho bán hàng ORD00503,2025-03-28
MOV01390,PROD0016,SALE,3,39,36,150000,Xuất kho bán hàng ORD00503,2025-03-28
